#语料规模:2000万字||||||
#只列入出现次数大于50次的词||||||
#下载自www.cncorpus.org语料库在线网站||||||
||||||
||||||
id|词语|出现次数|频率|词类名称|词类标记|累积频率
3527.0|以致|351.0|0.0037|连词|c|77.2691
3528.0|夏天|351.0|0.0037|时间名词|nt|77.3061
3529.0|送给|351.0|0.0037|动词|v|77.3135
3530.0|天上|351.0|0.0037|处所名词|nl|77.3024
3531.0|回来|351.0|0.0037|动词|v|77.2987
3532.0|不许|351.0|0.0037|动词|v|77.295
3533.0|露|351.0|0.0037|动词|v|77.2913
3534.0|底下|351.0|0.0037|方位名词|nd|77.3098
3535.0|神话|351.0|0.0037|名词|n|77.2654
3536.0|黄色|351.0|0.0037|名词|n|77.2876
3537.0|案|351.0|0.0037|名词|n|77.2839
3538.0|繁荣|351.0|0.0037|形容词|a|77.2802
3539.0|延长|351.0|0.0037|动词|v|77.2728
3540.0|这回|351.0|0.0037|代词|r|77.2765
3541.0|沟|350.0|0.0037|名词|n|77.3172
3542.0|一律|350.0|0.0037|副词|d|77.3209
3543.0|法院|350.0|0.0037|名词|n|77.3246
3544.0|滴|350.0|0.0037|动词|v|77.3283
3545.0|倒是|349.0|0.0037|副词|d|77.332
3546.0|胸|349.0|0.0037|名词|n|77.3505
3547.0|广告|349.0|0.0037|名词|n|77.3542
3548.0|度|349.0|0.0037|量词|q|77.3468
3549.0|走过|349.0|0.0037|动词|v|77.3431
3550.0|拖拉机|349.0|0.0037|名词|n|77.3394
3551.0|唯物主义|349.0|0.0037|名词|n|77.3357
3552.0|生产队|348.0|0.0036|名词|n|77.3938
3553.0|浪费|348.0|0.0036|动词|v|77.3902
3554.0|资格|348.0|0.0036|名词|n|77.3866
3555.0|填|348.0|0.0036|动词|v|77.383
3556.0|糖|348.0|0.0036|名词|n|77.3794
3557.0|热闹|348.0|0.0036|形容词|a|77.401
3558.0|众多|348.0|0.0036|形容词|a|77.3578
3559.0|手指|348.0|0.0036|名词|n|77.3758
3560.0|月亮|348.0|0.0036|名词|n|77.3974
3561.0|叹|348.0|0.0036|动词|v|77.3686
3562.0|托|348.0|0.0036|动词|v|77.365
3563.0|背后|348.0|0.0036|处所名词|nl|77.3614
3564.0|争论|348.0|0.0036|动词|v|77.3722
3565.0|深处|347.0|0.0036|名词|n|77.4298
3566.0|着急|347.0|0.0036|动词|v|77.4334
3567.0|沉默|347.0|0.0036|形容词|a|77.4262
3568.0|意外|347.0|0.0036|形容词|a|77.4226
3569.0|毫升|347.0|0.0036|量词|q|77.437
3570.0|点头|347.0|0.0036|动词|v|77.419
3571.0|贷款|347.0|0.0036|动词|v|77.4154
3572.0|剧本|347.0|0.0036|名词|n|77.4118
3573.0|系|347.0|0.0036|动词|v|77.4046
3574.0|街道|347.0|0.0036|名词|n|77.4082
3575.0|深度|346.0|0.0036|名词|n|77.4586
3576.0|月球|346.0|0.0036|名词|n|77.473
3577.0|卷|346.0|0.0036|动词|v|77.4694
3578.0|统治者|346.0|0.0036|名词|n|77.4658
3579.0|名词|346.0|0.0036|名词|n|77.4406
3580.0|感|346.0|0.0036|名词|n|77.4622
3581.0|负责人|346.0|0.0036|名词|n|77.4766
3582.0|味|346.0|0.0036|名词|n|77.455
3583.0|一口气|346.0|0.0036|名词|n|77.4514
3584.0|临时|346.0|0.0036|形容词|a|77.4478
3585.0|蚂蚁|346.0|0.0036|名词|n|77.4442
3586.0|错误|345.0|0.0036|形容词|a|77.4982
3587.0|运|345.0|0.0036|动词|v|77.4838
3588.0|掏出|345.0|0.0036|动词|v|77.5018
3589.0|夜晚|345.0|0.0036|时间名词|nt|77.5054
3590.0|高大|345.0|0.0036|形容词|a|77.509
3591.0|患者|345.0|0.0036|名词|n|77.4802
3592.0|嘴唇|345.0|0.0036|名词|n|77.4946
3593.0|乡村|345.0|0.0036|名词|n|77.491
3594.0|较为|345.0|0.0036|副词|d|77.4874
3595.0|累|344.0|0.0036|动词|v|77.5486
3596.0|机能|344.0|0.0036|名词|n|77.545
3597.0|弦|344.0|0.0036|名词|n|77.5414
3598.0|排斥|344.0|0.0036|动词|v|77.5378
3599.0|不顾|344.0|0.0036|动词|v|77.5342
3600.0|半径|344.0|0.0036|名词|n|77.5522
3601.0|波长|344.0|0.0036|名词|n|77.5306
3602.0|顿时|344.0|0.0036|副词|d|77.527
3603.0|两国|344.0|0.0036|名词|n|77.5234
3604.0|领土|344.0|0.0036|名词|n|77.5126
3605.0|军人|344.0|0.0036|名词|n|77.5198
3606.0|滚|344.0|0.0036|动词|v|77.5558
3607.0|蓝色|344.0|0.0036|名词|n|77.5162
3608.0|着重|343.0|0.0036|动词|v|77.5774
3609.0|评论|343.0|0.0036|动词|v|77.5594
3610.0|月份|343.0|0.0036|时间名词|nt|77.5738
3611.0|太平洋|343.0|0.0036|地名|ns|77.581
3612.0|教会|343.0|0.0036|名词|n|77.5702
3613.0|爱人|343.0|0.0036|名词|n|77.5666
3614.0|也好|343.0|0.0036|助词|u|77.563
3615.0|孙|342.0|0.0036|人名-姓|nhf|77.6062
3616.0|大事|342.0|0.0036|名词|n|77.6098
3617.0|瞪|342.0|0.0036|动词|v|77.6026
3618.0|转向|342.0|0.0036|动词|v|77.599
3619.0|分开|342.0|0.0036|动词|v|77.5882
3620.0|编制|342.0|0.0036|动词|v|77.5954
3621.0|个人|342.0|0.0036|名词|n|77.5846
3622.0|翅膀|342.0|0.0036|名词|n|77.5918
3623.0|顺序|341.0|0.0036|名词|n|77.6314
3624.0|查|341.0|0.0036|动词|v|77.6278
3625.0|减轻|341.0|0.0036|动词|v|77.6242
3626.0|辩证|341.0|0.0036|形容词|a|77.6206
3627.0|固然|341.0|0.0036|连词|c|77.617
3628.0|鬼子|341.0|0.0036|名词|n|77.6134
3629.0|重力|341.0|0.0036|名词|n|77.635
3630.0|现实|340.0|0.0036|形容词|a|77.6962
3631.0|硅|340.0|0.0036|名词|n|77.6926
3632.0|西欧|340.0|0.0036|地名|ns|77.689
3633.0|优美|340.0|0.0036|形容词|a|77.6854
3634.0|委员|340.0|0.0036|名词|n|77.6386
3635.0|进程|340.0|0.0036|名词|n|77.6818
3636.0|目|340.0|0.0036|名词|n|77.6998
3637.0|城里|340.0|0.0036|处所名词|nl|77.6782
3638.0|大多|340.0|0.0036|副词|d|77.6746
3639.0|婴儿|340.0|0.0036|名词|n|77.671
3640.0|阵地|340.0|0.0036|名词|n|77.6422
3641.0|罢了|340.0|0.0036|助词|u|77.6674
3642.0|请求|340.0|0.0036|动词|v|77.6638
3643.0|友谊|340.0|0.0036|名词|n|77.6602
3644.0|接到|340.0|0.0036|动词|v|77.6566
3645.0|首先|340.0|0.0036|连词|c|77.653
3646.0|视为|340.0|0.0036|动词|v|77.6494
3647.0|夏|340.0|0.0036|时间名词|nt|77.6458
3648.0|星期|339.0|0.0035|时间名词|nt|77.7173
3649.0|地貌|339.0|0.0035|名词|n|77.7138
3650.0|对不起|339.0|0.0035|动词|v|77.7243
3651.0|在内|339.0|0.0035|动词|v|77.7033
3652.0|那时候|339.0|0.0035|代词|r|77.7068
3653.0|唐代|339.0|0.0035|时间名词|nt|77.7103
3654.0|作业|339.0|0.0035|名词|n|77.7208
3655.0|诊断|338.0|0.0035|动词|v|77.7453
3656.0|年间|338.0|0.0035|时间名词|nt|77.7418
3657.0|马路|338.0|0.0035|名词|n|77.7383
3658.0|办理|338.0|0.0035|动词|v|77.7348
3659.0|甜|338.0|0.0035|形容词|a|77.7278
3660.0|副|338.0|0.0035|区别词|f|77.7313
3661.0|揭露|338.0|0.0035|动词|v|77.7488
3662.0|西部|337.0|0.0035|方位名词|nd|77.7523
3663.0|镇压|337.0|0.0035|动词|v|77.7558
3664.0|接过|337.0|0.0035|动词|v|77.7593
3665.0|蛇|337.0|0.0035|名词|n|77.7628
3666.0|身份|336.0|0.0035|名词|n|77.7803
3667.0|场所|336.0|0.0035|名词|n|77.7768
3668.0|通知|336.0|0.0035|名词|n|77.7663
3669.0|大人|336.0|0.0035|名词|n|77.7873
3670.0|夺取|336.0|0.0035|动词|v|77.7838
3671.0|自治县|336.0|0.0035|名词|n|77.7698
3672.0|过分|336.0|0.0035|形容词|a|77.7733
3673.0|影响|335.0|0.0035|名词|n|77.8153
3674.0|率领|335.0|0.0035|动词|v|77.8118
3675.0|通讯|335.0|0.0035|名词|n|77.8083
3676.0|活|335.0|0.0035|名词|n|77.8048
3677.0|胃|335.0|0.0035|名词|n|77.7908
3678.0|法规|335.0|0.0035|名词|n|77.8013
3679.0|半年|335.0|0.0035|时间名词|nt|77.8188
3680.0|首|335.0|0.0035|量词|q|77.7978
3681.0|无产阶级专政|335.0|0.0035|名词|n|77.7943
3682.0|早|334.0|0.0035|副词|d|77.8468
3683.0|矣|334.0|0.0035|助词|u|77.8363
3684.0|参考|334.0|0.0035|动词|v|77.8398
3685.0|多方面|334.0|0.0035|名词|n|77.8433
3686.0|毫米|334.0|0.0035|量词|q|77.8503
3687.0|姿态|334.0|0.0035|名词|n|77.8223
3688.0|不要|334.0|0.0035|动词|v|77.8328
3689.0|活力|334.0|0.0035|名词|n|77.8293
3690.0|架|334.0|0.0035|量词|q|77.8258
3691.0|症|333.0|0.0035|名词|n|77.8853
3692.0|徐|333.0|0.0035|人名-姓|nhf|77.8923
3693.0|舞|333.0|0.0035|动词|v|77.8888
3694.0|胜|333.0|0.0035|动词|v|77.8818
3695.0|思索|333.0|0.0035|动词|v|77.8783
3696.0|修养|333.0|0.0035|名词|n|77.8748
3697.0|本市|333.0|0.0035|名词|n|77.8958
3698.0|黄金|333.0|0.0035|名词|n|77.8713
3699.0|膨胀|333.0|0.0035|动词|v|77.8678
3700.0|储存|333.0|0.0035|动词|v|77.8643
3701.0|美学|333.0|0.0035|名词|n|77.8538
3702.0|导体|333.0|0.0035|名词|n|77.8608
3703.0|盘|333.0|0.0035|名词|n|77.8993
3704.0|帽子|333.0|0.0035|名词|n|77.8573
3705.0|时代|332.0|0.0035|名词|n|77.9273
3706.0|磷|332.0|0.0035|名词|n|77.9028
3707.0|模仿|332.0|0.0035|动词|v|77.9238
3708.0|蛋|332.0|0.0035|名词|n|77.9308
3709.0|实物|332.0|0.0035|名词|n|77.9203
3710.0|高|332.0|0.0035|名词|n|77.9168
3711.0|听得|332.0|0.0035|动词|v|77.9133
3712.0|陷入|332.0|0.0035|动词|v|77.9098
3713.0|影子|332.0|0.0035|名词|n|77.9063
3714.0|混乱|331.0|0.0035|形容词|a|77.9483
3715.0|改为|331.0|0.0035|动词|v|77.9623
3716.0|居然|331.0|0.0035|副词|d|77.9588
3717.0|审判|331.0|0.0035|动词|v|77.9518
3718.0|遵循|331.0|0.0035|动词|v|77.9658
3719.0|振|331.0|0.0035|动词|v|77.9378
3720.0|教训|331.0|0.0035|名词|n|77.9343
3721.0|最为|331.0|0.0035|副词|d|77.9553
3722.0|有助于|331.0|0.0035|动词|v|77.9448
3723.0|以往|331.0|0.0035|时间名词|nt|77.9413
3724.0|透明|330.0|0.0035|形容词|a|77.9693
3725.0|信心|330.0|0.0035|名词|n|77.9728
3726.0|沙漠|330.0|0.0035|名词|n|77.9763
3727.0|研究所|330.0|0.0035|名词|n|77.9798
3728.0|譬如|330.0|0.0035|动词|v|77.9833
3729.0|行使|330.0|0.0035|动词|v|77.9868
3730.0|就业|329.0|0.0034|动词|v|78.0072
3731.0|当事人|329.0|0.0034|名词|n|78.0038
3732.0|机器人|329.0|0.0034|名词|n|78.0004
3733.0|银|329.0|0.0034|名词|n|78.0106
3734.0|舌|329.0|0.0034|名词|n|77.997
3735.0|存|329.0|0.0034|动词|v|77.9902
3736.0|束缚|329.0|0.0034|动词|v|77.9936
3737.0|预报|328.0|0.0034|动词|v|78.0276
3738.0|栽培|328.0|0.0034|动词|v|78.0446
3739.0|东部|328.0|0.0034|方位名词|nd|78.0412
3740.0|套|328.0|0.0034|量词|q|78.0378
3741.0|盲目|328.0|0.0034|形容词|a|78.0344
3742.0|偷|328.0|0.0034|动词|v|78.014
3743.0|八路军|328.0|0.0034|名词|n|78.031
3744.0|享有|328.0|0.0034|动词|v|78.048
3745.0|吐|328.0|0.0034|动词|v|78.0242
3746.0|足|328.0|0.0034|名词|n|78.0208
3747.0|这就是说|328.0|0.0034|习用语|i|78.0174
3748.0|演奏|327.0|0.0034|动词|v|78.082
3749.0|只不过|327.0|0.0034|副词|d|78.0888
3750.0|维生素|327.0|0.0034|名词|n|78.0786
3751.0|泪|327.0|0.0034|名词|n|78.0752
3752.0|成人|327.0|0.0034|名词|n|78.0718
3753.0|带领|327.0|0.0034|动词|v|78.0854
3754.0|舞|327.0|0.0034|名词|n|78.0514
3755.0|战场|327.0|0.0034|名词|n|78.0684
3756.0|梢|327.0|0.0034|名词|n|78.065
3757.0|二十五|327.0|0.0034|数词|m|78.0616
3758.0|工农业|327.0|0.0034|缩略语|j|78.0548
3759.0|哈哈|327.0|0.0034|拟声词|o|78.0582
3760.0|海军|326.0|0.0034|名词|n|78.1228
3761.0|早在|326.0|0.0034|动词|v|78.1194
3762.0|社会主义革命|326.0|0.0034|名词|n|78.116
3763.0|特务|326.0|0.0034|名词|n|78.1126
3764.0|是否|326.0|0.0034|动词|v|78.1092
3765.0|无限|326.0|0.0034|副词|d|78.1262
3766.0|折|326.0|0.0034|动词|v|78.1058
3767.0|愿|326.0|0.0034|能愿动词|vu|78.0922
3768.0|钠|326.0|0.0034|名词|n|78.1024
3769.0|尽可能|326.0|0.0034|副词|d|78.1296
3770.0|默默|326.0|0.0034|形容词|a|78.099
3771.0|提起|326.0|0.0034|动词|v|78.0956
3772.0|民兵|325.0|0.0034|名词|n|78.15
3773.0|原材料|325.0|0.0034|名词|n|78.133
3774.0|图形|325.0|0.0034|名词|n|78.1466
3775.0|节日|325.0|0.0034|时间名词|nt|78.1534
3776.0|年纪|325.0|0.0034|时间名词|nt|78.1432
3777.0|报|325.0|0.0034|动词|v|78.1398
3778.0|自治区|325.0|0.0034|名词|n|78.1364
3779.0|水库|324.0|0.0034|名词|n|78.1738
3780.0|负担|324.0|0.0034|动词|v|78.1704
3781.0|载|324.0|0.0034|动词|v|78.1568
3782.0|塑料|324.0|0.0034|名词|n|78.1806
3783.0|较|324.0|0.0034|动词|v|78.1772
3784.0|寿命|324.0|0.0034|名词|n|78.1636
3785.0|乐曲|324.0|0.0034|名词|n|78.1602
3786.0|匹|324.0|0.0034|量词|q|78.167
3787.0|故乡|323.0|0.0034|名词|n|78.2078
3788.0|老百姓|323.0|0.0034|名词|n|78.2044
3789.0|嗯|323.0|0.0034|叹词|e|78.201
3790.0|西南|323.0|0.0034|方位名词|nd|78.184
3791.0|卫生|323.0|0.0034|形容词|a|78.1942
3792.0|核心|323.0|0.0034|处所名词|nl|78.2112
3793.0|政委|323.0|0.0034|缩略语|j|78.1908
3794.0|进来|323.0|0.0034|趋向动词|vd|78.1874
3795.0|闻|323.0|0.0034|动词|v|78.1976
3796.0|富|322.0|0.0034|形容词|a|78.235
3797.0|注重|322.0|0.0034|动词|v|78.2384
3798.0|工业品|322.0|0.0034|名词|n|78.2316
3799.0|希腊|322.0|0.0034|地名|ns|78.2282
3800.0|从小|322.0|0.0034|副词|d|78.2146
3801.0|日军|322.0|0.0034|名词|n|78.2248
3802.0|感谢|322.0|0.0034|动词|v|78.218
3803.0|林彪|322.0|0.0034|人名|nh|78.2214
3804.0|差|321.0|0.0034|名词|n|78.2792
3805.0|太多|321.0|0.0034|形容词|a|78.2758
3806.0|自由|321.0|0.0034|名词|n|78.2724
3807.0|毛病|321.0|0.0034|名词|n|78.269
3808.0|自身|321.0|0.0034|代词|r|78.2656
3809.0|光辉|321.0|0.0034|名词|n|78.2622
3810.0|履行|321.0|0.0034|动词|v|78.2826
3811.0|扑|321.0|0.0034|动词|v|78.2418
3812.0|孤立|321.0|0.0034|形容词|a|78.2588
3813.0|冻|321.0|0.0034|动词|v|78.286
3814.0|缩短|321.0|0.0034|动词|v|78.252
3815.0|坚定|321.0|0.0034|形容词|a|78.2486
3816.0|牛顿|321.0|0.0034|人名|nh|78.2452
3817.0|出生|321.0|0.0034|动词|v|78.2554
3818.0|推翻|320.0|0.0033|动词|v|78.3124
3819.0|邓小平|320.0|0.0033|人名|nh|78.3091
3820.0|制|320.0|0.0033|后接成分|k|78.3058
3821.0|革新|320.0|0.0033|动词|v|78.2893
3822.0|年青|320.0|0.0033|形容词|a|78.2992
3823.0|喜爱|320.0|0.0033|动词|v|78.3157
3824.0|不曾|320.0|0.0033|副词|d|78.2959
3825.0|英语|320.0|0.0033|名词|n|78.2926
3826.0|有名|320.0|0.0033|形容词|a|78.3025
3827.0|勇气|319.0|0.0033|名词|n|78.3586
3828.0|畜|319.0|0.0033|名词|n|78.3619
3829.0|创立|319.0|0.0033|动词|v|78.3553
3830.0|学派|319.0|0.0033|名词|n|78.352
3831.0|多少|319.0|0.0033|副词|d|78.3487
3832.0|社会制度|319.0|0.0033|名词|n|78.3454
3833.0|志|319.0|0.0033|名词|n|78.3421
3834.0|海面|319.0|0.0033|处所名词|nl|78.319
3835.0|忙|319.0|0.0033|动词|v|78.3388
3836.0|姓|319.0|0.0033|动词|v|78.3355
3837.0|起源|319.0|0.0033|名词|n|78.3322
3838.0|精确|319.0|0.0033|形容词|a|78.3289
3839.0|境界|319.0|0.0033|名词|n|78.3256
3840.0|饲养|319.0|0.0033|动词|v|78.3223
3841.0|静止|318.0|0.0033|动词|v|78.3817
3842.0|最佳|318.0|0.0033|形容词|a|78.3652
3843.0|激素|318.0|0.0033|名词|n|78.3784
3844.0|人力|318.0|0.0033|名词|n|78.385
3845.0|腹|318.0|0.0033|名词|n|78.3883
3846.0|眼里|318.0|0.0033|处所名词|nl|78.3751
3847.0|场合|318.0|0.0033|名词|n|78.3718
3848.0|足够|318.0|0.0033|形容词|a|78.3685
3849.0|翻译|317.0|0.0033|动词|v|78.3916
3850.0|亮|317.0|0.0033|动词|v|78.3949
3851.0|叶子|317.0|0.0033|名词|n|78.3982
3852.0|青春|317.0|0.0033|名词|n|78.4015
3853.0|协议|317.0|0.0033|名词|n|78.4048
3854.0|气味|317.0|0.0033|名词|n|78.4081
3855.0|家属|317.0|0.0033|名词|n|78.4114
3856.0|汇报|316.0|0.0033|动词|v|78.4312
3857.0|俩|316.0|0.0033|数词|m|78.4279
3858.0|有的人|316.0|0.0033|名词|n|78.4378
3859.0|没想到|316.0|0.0033|动词|v|78.4147
3860.0|猴|316.0|0.0033|名词|n|78.4246
3861.0|品|316.0|0.0033|名词|n|78.4345
3862.0|或者|316.0|0.0033|副词|d|78.4213
3863.0|总额|316.0|0.0033|名词|n|78.418
3864.0|冲击|315.0|0.0033|动词|v|78.4642
3865.0|谓|315.0|0.0033|动词|v|78.4609
3866.0|后期|315.0|0.0033|时间名词|nt|78.4576
3867.0|透镜|315.0|0.0033|名词|n|78.4411
3868.0|柱|315.0|0.0033|名词|n|78.4543
3869.0|流|315.0|0.0033|名词|n|78.4675
3870.0|蓝|315.0|0.0033|形容词|a|78.451
3871.0|排除|315.0|0.0033|动词|v|78.4477
3872.0|喜|315.0|0.0033|动词|v|78.4444
3873.0|嘴巴|314.0|0.0033|名词|n|78.484
3874.0|此刻|314.0|0.0033|时间名词|nt|78.4708
3875.0|境内|314.0|0.0033|处所名词|nl|78.4873
3876.0|加速度|314.0|0.0033|名词|n|78.4807
3877.0|论证|314.0|0.0033|动词|v|78.4774
3878.0|渠道|314.0|0.0033|名词|n|78.4741
3879.0|村里|313.0|0.0033|处所名词|nl|78.5236
3880.0|眼镜|313.0|0.0033|名词|n|78.5203
3881.0|大爷|313.0|0.0033|名词|n|78.517
3882.0|切实|313.0|0.0033|形容词|a|78.5137
3883.0|众人|313.0|0.0033|名词|n|78.5104
3884.0|迫切|313.0|0.0033|形容词|a|78.5071
3885.0|老板|313.0|0.0033|名词|n|78.4906
3886.0|鼓舞|313.0|0.0033|动词|v|78.5038
3887.0|冷却|313.0|0.0033|动词|v|78.5269
3888.0|过于|313.0|0.0033|副词|d|78.5005
3889.0|坚强|313.0|0.0033|形容词|a|78.4972
3890.0|能否|313.0|0.0033|副词|d|78.4939
3891.0|寒|312.0|0.0033|形容词|a|78.5302
3892.0|粉碎|312.0|0.0033|动词|v|78.5632
3893.0|吸附|312.0|0.0033|动词|v|78.5665
3894.0|人士|312.0|0.0033|名词|n|78.5599
3895.0|姓|312.0|0.0033|名词|n|78.5566
3896.0|广西|312.0|0.0033|地名|ns|78.5533
3897.0|愤怒|312.0|0.0033|形容词|a|78.55
3898.0|自行车|312.0|0.0033|名词|n|78.5335
3899.0|灰|312.0|0.0033|名词|n|78.5467
3900.0|刑法|312.0|0.0033|名词|n|78.5434
3901.0|香|312.0|0.0033|形容词|a|78.5401
3902.0|推理|312.0|0.0033|动词|v|78.5368
3903.0|相对|311.0|0.0033|副词|d|78.5929
3904.0|称之为|311.0|0.0033|动词|v|78.5896
3905.0|人民法院|311.0|0.0033|名词|n|78.5863
3906.0|压强|311.0|0.0033|名词|n|78.5995
3907.0|三百|311.0|0.0033|数词|m|78.5698
3908.0|筒|311.0|0.0033|名词|n|78.583
3909.0|重庆|311.0|0.0033|地名|ns|78.5962
3910.0|战线|311.0|0.0033|名词|n|78.5764
3911.0|说来|311.0|0.0033|动词|v|78.5731
3912.0|不应|311.0|0.0033|能愿动词|vu|78.5797
3913.0|归纳|310.0|0.0032|动词|v|78.6283
3914.0|弹性|310.0|0.0032|名词|n|78.6251
3915.0|盯|310.0|0.0032|动词|v|78.6219
3916.0|堆|310.0|0.0032|量词|q|78.6187
3917.0|东北|310.0|0.0032|地名|ns|78.6027
3918.0|棉|310.0|0.0032|名词|n|78.6155
3919.0|还原|310.0|0.0032|动词|v|78.6315
3920.0|好多|310.0|0.0032|数词|m|78.6123
3921.0|外交|310.0|0.0032|名词|n|78.6091
3922.0|市长|310.0|0.0032|名词|n|78.6059
3923.0|必需|309.0|0.0032|动词|v|78.6347
3924.0|混|309.0|0.0032|动词|v|78.6635
3925.0|有权|309.0|0.0032|动词|v|78.6667
3926.0|专门|309.0|0.0032|副词|d|78.6603
3927.0|数值|309.0|0.0032|名词|n|78.6571
3928.0|同样|309.0|0.0032|副词|d|78.6539
3929.0|宿舍|309.0|0.0032|名词|n|78.6379
3930.0|边缘|309.0|0.0032|名词|n|78.6507
3931.0|依据|309.0|0.0032|介词|p|78.6475
3932.0|之一|309.0|0.0032|代词|r|78.6411
3933.0|靠近|309.0|0.0032|动词|v|78.6443
3934.0|方程式|308.0|0.0032|名词|n|78.6955
3935.0|对付|308.0|0.0032|动词|v|78.6923
3936.0|起到|308.0|0.0032|动词|v|78.6891
3937.0|税|308.0|0.0032|名词|n|78.6699
3938.0|电子计算机|308.0|0.0032|名词|n|78.7019
3939.0|交易|308.0|0.0032|名词|n|78.6987
3940.0|口气|308.0|0.0032|名词|n|78.6859
3941.0|门前|308.0|0.0032|处所名词|nl|78.6795
3942.0|基|308.0|0.0032|名词|n|78.6763
3943.0|有机物|308.0|0.0032|名词|n|78.6731
3944.0|杂志|308.0|0.0032|名词|n|78.6827
3945.0|一个|307.0|0.0032|数词|m|78.7243
3946.0|以前|307.0|0.0032|方位名词|nd|78.7339
3947.0|脾气|307.0|0.0032|名词|n|78.7307
3948.0|单独|307.0|0.0032|形容词|a|78.7275
3949.0|锋|307.0|0.0032|名词|n|78.7211
3950.0|青蛙|307.0|0.0032|名词|n|78.7371
3951.0|崇高|307.0|0.0032|形容词|a|78.7179
3952.0|拿|307.0|0.0032|介词|p|78.7051
3953.0|莫|307.0|0.0032|副词|d|78.7147
3954.0|椅子|307.0|0.0032|名词|n|78.7403
3955.0|欲望|307.0|0.0032|名词|n|78.7115
3956.0|机体|307.0|0.0032|名词|n|78.7083
3957.0|中午|306.0|0.0032|时间名词|nt|78.7435
3958.0|舒服|306.0|0.0032|形容词|a|78.7531
3959.0|注视|306.0|0.0032|动词|v|78.7563
3960.0|纲|306.0|0.0032|名词|n|78.7499
3961.0|新疆|306.0|0.0032|地名|ns|78.7467
3962.0|减小|305.0|0.0032|动词|v|78.7755
3963.0|四边形|305.0|0.0032|名词|n|78.7787
3964.0|含义|305.0|0.0032|名词|n|78.7723
3965.0|瓶|305.0|0.0032|名词|n|78.7851
3966.0|最低|305.0|0.0032|形容词|a|78.7595
3967.0|文化大革命|305.0|0.0032|名词|n|78.7691
3968.0|逼|305.0|0.0032|动词|v|78.7627
3969.0|费|305.0|0.0032|动词|v|78.7659
3970.0|更有|305.0|0.0032|动词|v|78.7819
3971.0|士兵|304.0|0.0032|名词|n|78.8171
3972.0|高潮|304.0|0.0032|名词|n|78.8139
3973.0|遭|304.0|0.0032|动词|v|78.8107
3974.0|海底|304.0|0.0032|处所名词|nl|78.8075
3975.0|学院|304.0|0.0032|名词|n|78.7883
3976.0|得意|304.0|0.0032|形容词|a|78.8011
3977.0|字母|304.0|0.0032|名词|n|78.8203
3978.0|随便|304.0|0.0032|形容词|a|78.7979
3979.0|来信|304.0|0.0032|动词|v|78.7947
3980.0|旧社会|304.0|0.0032|名词|n|78.7915
3981.0|专|304.0|0.0032|形容词|a|78.8043
3982.0|武汉|303.0|0.0032|地名|ns|78.8491
3983.0|创新|303.0|0.0032|动词|v|78.8523
3984.0|失望|303.0|0.0032|动词|v|78.8459
3985.0|成了|303.0|0.0032|动词|v|78.8427
3986.0|窗外|303.0|0.0032|处所名词|nl|78.8395
3987.0|谢谢|303.0|0.0032|动词|v|78.8235
3988.0|月|303.0|0.0032|名词|n|78.8363
3989.0|文献|303.0|0.0032|名词|n|78.8331
3990.0|即可|303.0|0.0032|能愿动词|vu|78.8267
3991.0|小孩子|303.0|0.0032|名词|n|78.8299
3992.0|侵犯|302.0|0.0032|动词|v|78.8875
3993.0|殖民地|302.0|0.0032|名词|n|78.8843
3994.0|当局|302.0|0.0032|名词|n|78.8811
3995.0|货物|302.0|0.0032|名词|n|78.8779
3996.0|流传|302.0|0.0032|动词|v|78.8747
3997.0|竹|302.0|0.0032|名词|n|78.8907
3998.0|口袋|302.0|0.0032|名词|n|78.8555
3999.0|能不能|302.0|0.0032|习用语|i|78.8715
4000.0|利于|302.0|0.0032|动词|v|78.8683
4001.0|闭|302.0|0.0032|动词|v|78.8651
4002.0|城镇|302.0|0.0032|名词|n|78.8619
4003.0|解放军|302.0|0.0032|名词|n|78.8587
4004.0|越南|301.0|0.0031|地名|ns|78.9217
4005.0|比赛|301.0|0.0031|名词|n|78.9186
4006.0|国民收入|301.0|0.0031|名词|n|78.9155
4007.0|系数|301.0|0.0031|名词|n|78.9124
4008.0|踏|301.0|0.0031|动词|v|78.9093
4009.0|热带|301.0|0.0031|处所名词|nl|78.8938
4010.0|片面|301.0|0.0031|形容词|a|78.9062
4011.0|英勇|301.0|0.0031|形容词|a|78.9248
4012.0|有些|301.0|0.0031|副词|d|78.9031
4013.0|积|301.0|0.0031|动词|v|78.9
4014.0|抬头|301.0|0.0031|动词|v|78.8969
4015.0|闹|300.0|0.0031|动词|v|78.9744
4016.0|摇头|300.0|0.0031|动词|v|78.9279
4017.0|西班牙|300.0|0.0031|地名|ns|78.9682
4018.0|平常|300.0|0.0031|形容词|a|78.9775
4019.0|水汽|300.0|0.0031|名词|n|78.9651
4020.0|印|300.0|0.0031|动词|v|78.962
4021.0|嫌|300.0|0.0031|动词|v|78.9589
4022.0|上层建筑|300.0|0.0031|名词|n|78.9558
4023.0|代谢|300.0|0.0031|动词|v|78.9527
4024.0|演变|300.0|0.0031|动词|v|78.931
4025.0|反动派|300.0|0.0031|名词|n|78.9496
4026.0|阿姨|300.0|0.0031|名词|n|78.9465
4027.0|暖|300.0|0.0031|形容词|a|78.9434
4028.0|毫不|300.0|0.0031|副词|d|78.9403
